index,Entity,Code,Year,cumulative_emissions_total,emissions_total,population,longitude,latitude
10316,Eswatini,SWZ,2003,23284720.0,1003936.06,1066706,31.4659,-26.5225
10315,Eritrea,ERI,2003,6928563.0,780089.0,2493906,38.9183,15.3315
10314,Ecuador,ECU,2003,604461400.0,27071580.0,13372304,-78.5243,-0.229498
10313,Dominican Republic,DOM,2003,375323400.0,21345008.0,8980626,-69.8908,18.479
10312,Djibouti,DJI,2003,11515952.0,421360.0,813528,43.1425,11.5806
10311,Denmark,DNK,2003,3349208000.0,60637652.0,5390621,12.5681,55.6763
10310,Czechia,CZE,2003,10060408000.0,127571890.0,10248907,14.4205,50.0878
10341,Macao,MAC,2003,29333984.0,1421632.0,469062,113.55,22.1667
10340,Liechtenstein,LIE,2003,6304987.0,229355.0,34089,9.52148,47.1411
10307,Costa Rica,CRI,2003,126400050.0,6582545.0,4138791,-84.0089,9.63701
10306,Comoros,COM,2003,2172752.0,135568.0,569808,43.2418,-11.6986
10305,China,CHN,2003,88396700000.0,4841118700.0,1294517323,116.286,40.0495
10272,Suriname,SUR,2003,77159680.0,1537767.0,506421,-55.1679,5.8232
10303,Central African Republic,CAF,2003,8035441.0,223504.0,4103092,21.6407,5.63056
10302,Canada,CAN,2003,23886033000.0,580792450.0,31836483,-75.6919,45.4215
10301,Cambodia,KHM,2003,34665064.0,2253360.0,13050977,104.874,11.5556
10332,Jamaica,JAM,2003,303319940.0,10667060.0,2656629,-76.792,17.9927
10331,Iraq,IRQ,2003,2219992800.0,101266860.0,26802660,44.394,33.3302
10330,Iran,IRN,2003,8580200400.0,410966720.0,68769343,51.4447,35.6878
10329,Iceland,ISL,2003,98252030.0,2985881.0,289616,-21.8952,64.1353
10328,Hungary,HUN,2003,4150027000.0,61611230.0,10108970,19.0408,47.4984
10327,Hong Kong,HKG,2003,905277060.0,43202330.0,6858906,114.109,22.3964
10326,Honduras,HND,2003,108919200.0,6686778.0,7119213,-87.4667,15.1333
10357,Peru,PER,2003,1162845300.0,24675610.0,27580485,-77.0465,-12.0931
10356,Papua New Guinea,PNG,2003,76558540.0,4057107.0,6124005,147.194,-9.47357
10323,Guatemala,GTM,2003,205600700.0,10447951.0,12525843,-90.5328,14.6248
10322,Greenland,GRL,2003,22911744.0,649303.0,56781,-51.7214,64.1836
10321,Greece,GRC,2003,2552741400.0,109066730.0,10918467,23.7166,37.9792
10288,Bahrain,BHR,2003,454390880.0,20976400.0,811276,50.5354,26.1921
10319,French Polynesia,PYF,2003,15967712.0,780432.0,251650,-149.57,-17.535
10318,France,FRA,2003,32729213000.0,411964860.0,60741119,2.35097,48.8566
10317,Fiji,FJI,2003,28998654.0,989280.0,866297,178.399,-18.1149
10348,Morocco,MAR,2003,799668800.0,36570124.0,29571415,-6.8704,33.9905
10347,Moldova,MDA,2003,1251727000.0,4404268.0,4095418,28.8497,47.0167
10346,Mauritius,MUS,2003,48555330.0,3059440.0,1242094,57.4977,-20.1605
10345,Mauritania,MRT,2003,35302476.0,1289728.0,2802050,-15.9824,18.2367
10344,Marshall Islands,MHL,2003,1106528.0,106256.0,51657,171.135,7.11046
10343,Malta,MLT,2003,65943936.0,2960833.0,408236,14.5189,35.9042
10342,Malawi,MWI,2003,30964464.0,918499.0,12181575,33.7703,-13.9899
10373,Tanzania,TZA,2003,99734856.0,3687241.0,37089555,35.7382,-6.17486
10372,Tajikistan,TJK,2003,397778780.0,2070857.0,6658575,68.7864,38.5878
10339,Libya,LBY,2003,1283243600.0,55477260.0,5619405,13.1072,32.8578
10338,Latvia,LVA,2003,822570200.0,7726040.0,2288983,24.1048,56.9465
10337,Kyrgyzstan,KGZ,2003,698898000.0,5375527.0,5159422,74.6057,42.8851
10304,Chad,TCD,2003,11580645.0,882414.0,9487830,15.0445,12.1048
10387,Yemen,YEM,2003,334124320.0,18481570.0,21456379,44.2075,15.352
10386,Venezuela,VEN,2003,4872014000.0,154262140.0,25892710,-69.8371,9.08165
10385,Vanuatu,VUT,2003,2663728.0,80608.0,200760,168.321,-17.7404
10352,Niger,NER,2003,22207522.0,743704.0,12796979,2.1073,13.514
10351,New Caledonia,NCL,2003,82231270.0,2725557.0,236684,166.464,-22.2677
10350,Nauru,NRU,2003,4001088.0,65952.0,10086,166.920867,-0.5477
10370,Sweden,SWE,2003,4185285600.0,57292190.0,8958434,18.0645,59.3327
10371,Syria,SYR,2003,1138276600.0,54977924.0,17889297,36.3119,33.5146
10381,Tuvalu,TUV,2003,91600.0,10992.0,9715,179.089567,-8.6314877
10592,Zambia,ZMB,2004,177567780.0,2104131.0,11338201,28.2937,-15.3982
10591,Venezuela,VEN,2004,5014781000.0,142766900.0,26340843,-69.8371,9.08165
10590,Uzbekistan,UZB,2004,4433458000.0,129097550.0,26029350,69.269,41.3052
10589,Uruguay,URY,2004,335452580.0,5564822.0,3283157,-56.0675,-34.8941
10576,South Africa,ZAF,2004,13730117000.0,449306980.0,48991420,28.1871,-25.746
10575,Somalia,SOM,2004,22927530.0,560592.0,10281001,45.3254,2.07515
10574,Solomon Islands,SLB,2004,5455696.0,274800.0,474618,159.949,-9.42676
10573,Seychelles,SYC,2004,6005296.0,370064.0,88175,55.4466,-4.6309
10560,Nepal,NPL,2004,45226720.0,2582410.0,26016652,85.3157,27.6939
10559,Namibia,NAM,2004,24127548.0,2242368.0,1942087,17.0931,-22.5648
10558,Myanmar,MMR,2004,308867230.0,12565488.0,47068779,95.9562,21.914
10557,Morocco,MAR,2004,841894340.0,42225556.0,29953021,-6.8704,33.9905
10588,United Arab Emirates,ARE,2004,1974349600.0,111702584.0,4428964,54.3705,24.4764
10587,Uganda,UGA,2004,43038580.0,1607486.0,27154513,32.5729,0.314269
10586,Tuvalu,TUV,2004,102592.0,10992.0,9839,179.089567,-8.6314877
10585,Turks and Caicos Islands,TCA,2004,1428960.0,161216.0,22881,-71.141389,21.4602778
10584,Turkmenistan,TKM,2004,1419402500.0,49355104.0,4958091,58.3794,37.9509
10583,Tunisia,TUN,2004,480211500.0,22094576.0,10166170,10.21,36.7899
10582,Trinidad and Tobago,TTO,2004,877065400.0,32711342.0,1345386,-61.4789,10.6596
10405,Congo,COG,2004,69775490.0,3548607.0,3565565,15.2662,-4.2767
10404,Comoros,COM,2004,2319312.0,146560.0,580711,43.2418,-11.6986
10389,Afghanistan,AFG,2004,77656420.0,1237247.0,23560656,69.1761,34.5228
10421,Fiji,FJI,2004,30292046.0,1293392.0,874369,178.399,-18.1149
10420,Faroe Islands,FRO,2004,20217952.0,747456.0,48041,-6.91181,61.8926
10437,Kazakhstan,KAZ,2004,9642838000.0,186355680.0,15850164,71.4382,51.1879
10436,Japan,JPN,2004,46157970000.0,1282894700.0,127815769,139.77,35.67
10403,Colombia,COL,2004,2151242800.0,54646776.0,41543177,-74.082,4.60987
10402,China,CHN,2004,93614055000.0,5217351000.0,1302100316,116.286,40.0495
10401,Chad,TCD,2004,12483176.0,902531.0,9920036,15.0445,12.1048
10396,Belgium,BEL,2004,10839627000.0,128781736.0,10421298,4.36761,50.8371
10395,Bahrain,BHR,2004,475594460.0,21203568.0,871446,50.5354,26.1921
10394,Azerbaijan,AZE,2004,1942181500.0,32253040.0,8489874,49.8932,40.3834
10393,Austria,AUT,2004,4395904500.0,77693560.0,8173496,16.3798,48.2201
10392,Aruba,ABW,2004,45409736.0,2616096.0,93223,-70.0167,12.5167
10391,Antigua and Barbuda,ATG,2004,15295978.0,450672.0,78734,-61.8456,17.1175
10390,Albania,ALB,2004,212491100.0,4176684.0,3098662,19.8172,41.3317
10453,Niger,NER,2004,22999338.0,791815.0,13265843,2.1073,13.514
10452,New Zealand,NZL,2004,1311132300.0,35836710.0,4083912,174.776,-41.2865
10419,Estonia,EST,2004,1357820400.0,17322094.0,1362682,24.7586,59.4392
10418,Eritrea,ERI,2004,7562020.0,633457.0,2598288,38.9183,15.3315
10417,Equatorial Guinea,GNQ,2004,30563182.0,6137383.0,899924,8.7741,3.7523
10412,Djibouti,DJI,2004,11922656.0,406704.0,826133,43.1425,11.5806
10411,Denmark,DNK,2004,3404300800.0,55092880.0,5404594,12.5681,55.6763
10410,Democratic Republic of Congo,COD,2004,165724420.0,2027893.1,56997740,15.3222,-4.325
10409,Czechia,CZE,2004,10188700000.0,128291810.0,10261453,14.4205,50.0878
10408,Cyprus,CYP,2004,171274900.0,7786729.0,1017875,33.3736,35.1676
10407,Cuba,CUB,2004,1291092100.0,24546968.0,11238756,-82.3667,23.1333
10406,Costa Rica,CRI,2004,133241730.0,6841678.0,4200079,-84.0089,9.63701
10469,Samoa,WSM,2004,3535760.0,164880.0,186265,-171.752,-13.8314
10468,Saint Vincent and the Grenadines,VCT,2004,3279280.0,219840.0,112856,-61.2653,13.2035
10435,Jamaica,JAM,2004,313894140.0,10574223.0,2672227,-76.792,17.9927
10434,Ireland,IRL,2004,1570975700.0,46166736.0,4066066,-6.26749,53.3441
10433,Iraq,IRQ,2004,2332796000.0,112803060.0,27577876,44.394,33.3302
10400,Cameroon,CMR,2004,136912260.0,5698455.0,16610485,11.5174,3.8721
10399,Botswana,BWA,2004,68428536.0,3894832.0,1807153,25.9201,-24.6544
10398,Bhutan,BTN,2004,6058952.0,439817.0,650559,89.6177,27.5768
10397,Belize,BLZ,2004,10592624.0,392048.0,271695,-88.7713,17.2534
10428,Guinea-Bissau,GNB,2004,5964992.0,201520.0,1349569,-15.1804,11.8037
10427,Guatemala,GTM,2004,216781010.0,11180307.0,12807409,-90.5328,14.6248
10426,Greenland,GRL,2004,23551248.0,639502.0,56926,-51.7214,64.1836
10425,Germany,DEU,2004,79817610000.0,876569860.0,82092706,13.4115,52.5235
10424,Gambia,GMB,2004,6719776.0,318768.0,1621309,-16.5885,13.4495
10423,France,FRA,2004,33142594000.0,413379500.0,61175244,2.35097,48.8566
10422,Finland,FIN,2004,2349027000.0,68946000.0,5228147,24.9525,60.1608
10485,Turkey,TUR,2004,5225246000.0,244768590.0,68592621,32.3606,39.7153
10484,Togo,TGO,2004,33457276.0,1743929.0,5696513,1.2255,6.1228
10451,Netherlands,NLD,2004,9108986000.0,181892290.0,16425562,4.89095,52.3738
10450,Nauru,NRU,2004,4067040.0,65952.0,10084,166.920867,-0.5477
10449,Mozambique,MOZ,2004,102878040.0,1863973.0,19840312,32.5713,-25.9664
10416,El Salvador,SLV,2004,129178664.0,6253812.0,6004673,-89.2073,13.7034
10415,East Timor,TLS,2004,1559623.0,496998.0,929081,125.567,-8.56667
10414,Dominican Republic,DOM,2004,392656600.0,17333192.0,9104889,-69.8908,18.479
10413,Dominica,DMA,2004,2205728.0,142896.0,68664,-61.39,15.2976
10444,Madagascar,MDG,2004,51959936.0,1804376.0,18606606,45.7167,-20.4667
10443,Lithuania,LTU,2004,1338937900.0,13289646.0,3376703,25.2799,54.6896
10442,Liechtenstein,LIE,2004,6534378.0,229391.0,34409,9.52148,47.1411
10441,Liberia,LBR,2004,37803084.0,546472.0,3156893,-10.7957,6.30039
10440,Lesotho,LSO,2004,26281872.0,1982224.0,1971130,27.7167,-29.5208
10439,Latvia,LVA,2004,830301400.0,7731198.0,2264179,24.1048,56.9465
10438,Kenya,KEN,2004,254702380.0,7589762.0,34713453,36.8126,-1.27975
10501,Barbados,BRB,2004,34973332.0,1383104.0,267297,-59.6105,13.0935
10500,Bangladesh,BGD,2004,546769500.0,35981836.0,142902857,90.4113,23.7055
10467,Saint Lucia,LCA,2004,6950608.0,403040.0,164250,-60.9832,14.0
10466,Rwanda,RWA,2004,16111028.0,515760.0,8816849,30.0587,-1.95325
10465,Romania,ROU,2004,7177596400.0,103311020.0,21403215,26.0979,44.4479
10432,Iran,IRN,2004,9022320000.0,442119400.0,70256316,51.4447,35.6878
10431,Indonesia,IDN,2004,6593937000.0,343021500.0,227926649,106.83,-6.19752
10430,Honduras,HND,2004,116113350.0,7194159.0,7299003,-87.4667,15.1333
10429,Guyana,GUY,2004,68531460.0,1927264.0,762424,-58.1548,6.80461
10460,Palau,PLW,2004,7078848.0,216176.0,19841,134.479,7.34194
10459,Pakistan,PAK,2004,2327007500.0,129795740.0,171285999,72.8,30.5167
10458,Oman,OMN,2004,427910560.0,29024288.0,2404822,58.5874,23.6105
10457,Norway,NOR,2004,1921346400.0,44236000.0,4591739,10.7387,59.9138
10456,North Macedonia,MKD,2004,384986020.0,8225808.0,2086581,21.4361,42.0024
10455,North Korea,PRK,2004,4336281600.0,71721960.0,24254946,125.754,39.0319
10454,Nigeria,NGA,2004,2445864000.0,95553350.0,141057045,7.48906,9.05804
10517,Chile,CHL,2004,1771887400.0,59228428.0,16187324,-70.6475,-33.475
10516,Central African Republic,CAF,2004,8255281.0,219840.0,4192828,21.6407,5.63056
10483,Tanzania,TZA,2004,103956136.0,4221283.0,38109666,35.7382,-6.17486
10482,Tajikistan,TJK,2004,400339300.0,2560492.0,6790555,68.7864,38.5878
10481,Switzerland,CHE,2004,2367074600.0,45232804.0,7384196,7.44821,46.948
10448,Moldova,MDA,2004,1256340500.0,4613424.0,4046672,28.8497,47.0167
10447,Mauritania,MRT,2004,36687468.0,1384992.0,2868671,-15.9824,18.2367
10446,Marshall Islands,MHL,2004,1223776.0,117248.0,51803,171.135,7.11046
10445,Malaysia,MYS,2004,2397415700.0,169678300.0,25256773,101.684,3.12433
10476,South Korea,KOR,2004,8767188000.0,491389440.0,47697076,126.957,37.5323
10475,Slovenia,SVN,2004,611794000.0,16704584.0,1993548,14.5044,46.0546
10474,Slovakia,SVK,2004,3306752000.0,42920170.0,5376038,17.1073,48.1484
10473,Sint Maarten (Dutch part),SXM,2004,48950084.0,569487.0,31714,,
10472,Singapore,SGP,2004,1314684400.0,41000000.0,4172767,103.85,1.28941
10471,Sierra Leone,SLE,2004,23434944.0,520288.0,5355715,-13.2134,8.4821
10470,Senegal,SEN,2004,118765250.0,5238223.0,10975711,-17.4734,14.7247
10533,Hong Kong,HKG,2004,946846460.0,41569400.0,6888164,114.109,22.3964
10532,Haiti,HTI,2004,37200520.0,1651995.0,8910267,-72.3288,18.5392
10499,Bahamas,BHS,2004,134674580.0,2048176.0,339794,-77.339,25.0661
10498,Australia,AUS,2004,12054772000.0,383159040.0,20046679,149.129,-35.282
10497,Armenia,ARM,2004,291599840.0,3691197.0,3022544,44.509,40.1596
10464,Qatar,QAT,2004,808303600.0,47320412.0,773341,51.5082,25.2948
10463,Poland,POL,2004,22654060000.0,323796380.0,38167568,21.02,52.26
10462,Paraguay,PRY,2004,85540744.0,4061307.0,5388181,-57.6362,-25.3005
10461,Panama,PAN,2004,170027650.0,5710970.0,3251158,-79.5188,8.99427
10492,Zimbabwe,ZWE,2004,620051140.0,9428642.0,12365901,31.0672,-17.8312
10491,Yemen,YEM,2004,354101500.0,19977182.0,22095161,44.2075,15.352
10490,Vietnam,VNM,2004,1390556300.0,88939180.0,80338977,105.825,21.0069
10489,Vanuatu,VUT,2004,2737008.0,73280.0,205720,168.321,-17.7404
10488,United States,USA,2004,328344540000.0,6112655000.0,292786248,-77.032,38.8895
10487,United Kingdom,GBR,2004,71411910000.0,573429760.0,60169964,-0.126236,51.5002
10486,Ukraine,UKR,2004,26200908000.0,310625760.0,47979502,30.5038,50.4536
10549,Maldives,MDV,2004,6016288.0,666848.0,301416,73.5109,4.1742
10548,Malawi,MWI,2004,31866140.0,901678.0,12500736,33.7703,-13.9899
10515,Cape Verde,CPV,2004,6136359.0,425024.0,479377,-23.5087,14.9218
10514,Canada,CAN,2004,24465197000.0,579162750.0,32132680,-75.6919,45.4215
10513,Cambodia,KHM,2004,36907430.0,2242368.0,13244737,104.874,11.5556
10480,Sweden,SWE,2004,4241802500.0,56516890.0,8993805,18.0645,59.3327
10479,Suriname,SUR,2004,78715470.0,1555785.0,513928,-55.1679,5.8232
10478,Spain,ESP,2004,10205260000.0,353011420.0,43234562,-3.70327,40.4167
10477,South Sudan,SSD,2004,16305871.0,920519.0,7233040,31.6,4.85
10508,British Virgin Islands,VGB,2004,2388928.0,153888.0,22905,-64.623056,18.431389
10507,Brazil,BRA,2004,8923615000.0,361434000.0,182675144,-47.9292,-15.7801
10506,Bosnia and Herzegovina,BIH,2004,636583360.0,15462454.0,4140990,18.4214,43.8607
10505,Bolivia,BOL,2004,265387260.0,11031935.0,9204297,-66.1936,-13.9908
10504,Bermuda,BMU,2004,19672016.0,582576.0,62576,-64.706,32.3293
10503,Benin,BEN,2004,31007520.0,2593600.0,8159098,2.6323,6.4779
10502,Belarus,BLR,2004,3971084300.0,58253532.0,9735089,27.5766,53.9678
10565,Peru,PER,2004,1191179500.0,28334134.0,27852190,-77.0465,-12.0931
10564,Papua New Guinea,PNG,2004,81252970.0,4694420.0,6328042,147.194,-9.47357
10531,Guinea,GIN,2004,46807830.0,1762384.0,9062724,-13.7,9.51667
10530,Grenada,GRD,2004,4008416.0,205184.0,109338,-61.7449,12.0653
10529,Greece,GRC,2004,2662226700.0,109485270.0,10947369,23.7166,37.9792
10496,Argentina,ARG,2004,5508844500.0,157049420.0,38815915,-58.4173,-34.6118
10495,Angola,AGO,2004,303001150.0,17015688.0,18600426,13.242,-8.81155
10494,Andorra,AND,2004,7060528.0,560592.0,74342,1.5218,42.5075
10493,Algeria,DZA,2004,2488957200.0,91714220.0,32628286,3.05097,36.7397
10524,Ethiopia,ETH,2004,96477000.0,5158551.0,76077211,38.7468,9.02274
10523,Eswatini,SWZ,2004,24284992.0,1000272.06,1073170,31.4659,-26.5225
10522,Egypt,EGY,2004,3008327400.0,152575700.0,79477441,31.2461,30.0982
10521,Ecuador,ECU,2004,633719400.0,29258108.0,13608700,-78.5243,-0.229498
10520,Curacao,CUW,2004,442096580.0,5143367.0,149805,,
10519,Croatia,HRV,2004,792252800.0,22854530.0,4310050,15.9614,45.8069
10518,Cote d'Ivoire,CIV,2004,203202780.0,7386261.0,19594997,-4.0305,5.332
10581,Tonga,TON,2004,2388928.0,109920.0,105088,-175.216,-21.136
10580,Thailand,THA,2004,3157708800.0,207330690.0,65452049,100.521,13.7308
10547,Macao,MAC,2004,30916832.0,1582848.0,482209,113.55,22.1667
10546,Luxembourg,LUX,2004,587830460.0,11819385.0,458305,6.1296,49.61
10545,Libya,LBY,2004,1340094000.0,56850380.0,5736696,13.1072,32.8578
10512,Burundi,BDI,2004,6978561.0,201520.0,7310656,29.3639,-3.3784
10511,Burkina Faso,BFA,2004,21269796.0,1103809.0,13500536,-1.53395,12.3605
10510,Bulgaria,BGR,2004,3076597200.0,49624308.0,7749430,23.3238,42.7105
10509,Brunei,BRN,2004,243204240.0,5640577.0,352921,114.946,4.94199
10540,Kiribati,KIR,2004,1124848.0,40304.0,96096,172.979,1.32905
10539,Jordan,JOR,2004,329511700.0,18670694.0,5882066,35.9263,31.9497
10538,Italy,ITA,2004,18280750000.0,500685630.0,58176736,12.4823,41.8955
10537,Israel,ISR,2004,1368870900.0,58679230.0,6615084,35.2035,31.7717
10536,India,IND,2004,23166904000.0,1133827600.0,1135991509,77.225,28.6353
10535,Iceland,ISL,2004,101359656.0,3107626.0,292172,-21.8952,64.1353
10534,Hungary,HUN,2004,4210012000.0,59984908.0,10085788,19.0408,47.4984
10563,Palestine,PSE,2004,17872992.0,2194736.0,3475178,,
10562,Nicaragua,NIC,2004,100135010.0,4377836.0,5272909,-86.2734,12.1475
10561,New Caledonia,NCL,2004,84746184.0,2514913.0,240865,166.464,-22.2677
10528,Ghana,GHA,2004,155800700.0,6450628.0,21868298,-0.20795,5.57045
10527,Georgia,GEO,2004,530792860.0,4271842.0,4056076,44.793,41.71
10526,Gabon,GAB,2004,197012750.0,6386339.0,1421620,9.45162,0.38832
10525,French Polynesia,PYF,2004,16737152.0,769440.0,255663,-149.57,-17.535
10556,Montenegro,MNE,2004,69586824.0,2041277.9,633756,19.2595,42.4602
10555,Mongolia,MNG,2004,280246820.0,8501100.0,2542801,106.937,47.9129
10554,Micronesia (country),FSM,2004,2180080.0,142896.0,111939,158.185,6.91771
10553,Mexico,MEX,2004,12642228000.0,438588450.0,104394131,-99.1276,19.427
10552,Mauritius,MUS,2004,51644080.0,3088752.0,1249799,57.4977,-20.1605
10551,Malta,MLT,2004,68792990.0,2849056.0,410800,14.5189,35.9042
10550,Mali,MLI,2004,21179136.0,1406976.0,13102415,-7.50034,13.5667
10579,Syria,SYR,2004,1189563100.0,51286628.0,18336879,36.3119,33.5146
10578,Sudan,SDN,2004,187488510.0,10865860.0,30556641,32.5363,15.5932
10577,Sri Lanka,LKA,2004,232546430.0,12147363.0,20087608,79.8528,6.92148
10544,Lebanon,LBN,2004,381731780.0,17208414.0,4599285,35.5134,33.8872
10543,Laos,LAO,2004,20001576.0,1282484.0,5781627,102.177,18.5826
10542,Kyrgyzstan,KGZ,2004,704706200.0,5808160.0,5203048,74.6057,42.8851
10541,Kuwait,KWT,2004,1985337200.0,65631004.0,2157329,47.9824,29.3721
10572,Serbia,SRB,2004,2049401200.0,60166740.0,7565843,20.4656,44.8024
10571,Saudi Arabia,SAU,2004,7242154000.0,407882400.0,19669486,46.6977,24.6748
10570,Sao Tome and Principe,STP,2004,1641472.0,73280.0,157721,6.6071,0.20618
10569,Saint Kitts and Nevis,KNA,2004,3430726.0,212512.0,46337,-62.7309,17.3
10568,Russia,RUS,2004,89639470000.0,1543957000.0,145180091,37.6176,55.7558
10567,Portugal,PRT,2004,1750732200.0,67302070.0,10481386,-9.13552,38.7072
10566,Philippines,PHL,2004,1776158800.0,72662860.0,86394510,121.035,14.5515
10768,Palau,PLW,2005,7298688.0,219840.0,19837,134.479,7.34194
10769,Peru,PER,2005,1221500700.0,30321106.0,28101175,-77.0465,-12.0931
10770,Poland,POL,2005,22976830000.0,322768480.0,38124377,21.02,52.26
10742,Indonesia,IDN,2005,6941553700.0,347617020.0,230871648,106.83,-6.19752
10743,Israel,ISR,2005,1425395100.0,56524140.0,6728212,35.2035,31.7717
10744,Italy,ITA,2005,18782114000.0,501364060.0,58519696,12.4823,41.8955
10745,Jamaica,JAM,2005,324310700.0,10416539.0,2687070,-76.792,17.9927
10746,Kenya,KEN,2005,263257330.0,8554943.0,35796485,36.8126,-1.27975
10747,Kuwait,KWT,2005,2059765000.0,74427784.0,2236797,47.9824,29.3721
10748,Lebanon,LBN,2005,398381950.0,16650190.0,4671105,35.5134,33.8872
10717,Burkina Faso,BFA,2005,22380884.0,1111088.0,13932127,-1.53395,12.3605
10718,Cambodia,KHM,2005,39116824.0,2209392.0,13439203,104.874,11.5556
10719,Canada,CAN,2005,25038051000.0,572854800.0,32440172,-75.6919,45.4215
10720,Chad,TCD,2005,13408878.0,925702.0,10328094,15.0445,12.1048
10753,Madagascar,MDG,2005,53701016.0,1741080.0,19159711,45.7167,-20.4667
10754,Malawi,MWI,2005,32715124.0,848983.0,12840034,33.7703,-13.9899
10758,Mauritius,MUS,2005,54938016.0,3293936.0,1257215,57.4977,-20.1605
10759,Micronesia (country),FSM,2005,2297328.0,117248.0,111420,158.185,6.91771
10760,Montenegro,MNE,2005,71337656.0,1750836.0,634059,19.2595,42.4602
10761,Morocco,MAR,2005,886555140.0,44660772.0,30358145,-6.8704,33.9905
10762,Mozambique,MOZ,2005,104647740.0,1769698.0,20304577,32.5713,-25.9664
10763,Netherlands,NLD,2005,9286917000.0,177931340.0,16465707,4.89095,52.3738
10764,New Caledonia,NCL,2005,87555880.0,2809699.0,244391,166.464,-22.2677
10733,Fiji,FJI,2005,31317966.0,1025920.06,882384,178.399,-18.1149
10734,France,FRA,2005,33558389000.0,415795070.0,61625031,2.35097,48.8566
10735,French Polynesia,PYF,2005,17565216.0,828064.0,259517,-149.57,-17.535
10736,Gambia,GMB,2005,7042208.0,322432.0,1667035,-16.5885,13.4495
10783,Sri Lanka,LKA,2005,244481660.0,11935225.0,20216531,79.8528,6.92148
10784,Sweden,SWE,2005,4295678000.0,53875296.0,9029771,18.0645,59.3327
10782,South Sudan,SSD,2005,17187740.0,881869.0,7590147,31.6,4.85
10781,Slovakia,SVK,2005,3349677800.0,42925940.0,5376697,17.1073,48.1484
10767,North Macedonia,MKD,2005,393581760.0,8595744.0,2089809,21.4361,42.0024
10595,Andorra,AND,2005,7635776.0,575248.0,77436,1.5218,42.5075
10628,Eswatini,SWZ,2005,25299920.0,1014928.0,1079022,31.4659,-26.5225
10629,Faroe Islands,FRO,2005,20939760.0,721808.0,48386,-6.91181,61.8926
10612,Cameroon,CMR,2005,142336110.0,5423858.0,17074599,11.5174,3.8721
10613,Cape Verde,CPV,2005,6583367.0,447008.0,485128,-23.5087,14.9218
10596,Angola,AGO,2005,318387970.0,15386819.0,19291160,13.242,-8.81155
10597,Argentina,ARG,2005,5670433000.0,161588540.0,39216786,-58.4173,-34.6118
10611,Burundi,BDI,2005,7143441.0,164880.0,7587303,29.3639,-3.3784
10644,Iraq,IRQ,2005,2446815500.0,114019704.0,28407450,44.394,33.3302
10645,Ireland,IRL,2005,1619128400.0,48152700.0,4155283,-6.26749,53.3441
